"-51.0384984, -29.9082136"
"-51.0512462, -29.9631702"
"-51.1000470, -29.9229209"
"-51.0845054, -29.9303521"
"-51.0569413, -29.9390837"
"-51.0362696, -29.9289159"
"-51.0249510, -29.9159846"
"-51.0533854, -29.9637318"
"-51.0223859, -29.9330086"
"-51.0781991, -29.9761164"
"-51.0839920, -29.9727320"
"-51.0409453, -29.9770176"
"-51.0363528, -29.9224001"
"-51.0640315, -29.9891522"
"-51.0173109, -29.9329214"
"-51.0650872, -29.9105904"
"-51.0536464, -29.9359067"
"-51.0987766, -29.9491922"
"-51.1002118, -29.9678381"
"-51.0845880, -29.9284293"
"-51.0782169, -29.9732469"
"-51.0460017, -29.9540786"
"-51.0529020, -29.9542998"
"-51.0634686, -29.9867615"
"-51.0552764, -29.9299577"
"-51.0589531, -29.9089469"
"-51.0723858, -29.9445287"
"-51.0693711, -29.9483866"
"-51.0851085, -29.9123626"
"-51.0960724, -29.9448528"
"-51.0347475, -29.9295649"
"-51.0853700, -29.9397903"
"-51.0342562, -29.9613189"
"-51.0859118, -29.9829424"
"-51.1002495, -29.9421350"
"-51.0697827, -29.9063361"
"-51.0896677, -29.9670210"
"-51.0656638, -29.9311958"
"-51.1042717, -29.9260047"
"-51.1001278, -29.9289209"
"-51.0607499, -29.9113453"
"-51.0826428, -29.9750896"
"-51.0751742, -29.9461951"
"-51.0890057, -29.9145577"
"-51.0560271, -29.9802287"
"-51.0921901, -29.9406078"
"-51.0969600, -29.9678148"
"-51.0742870, -29.9767219"
"-51.0950940, -29.9276098"
"-51.0268888, -29.9764323"
"-51.0569861, -29.9120612"
"-51.0682653, -29.9296232"
"-51.0527772, -29.9711776"
"-51.0826147, -29.9265377"
"-51.0293096, -29.9523774"
"-51.0246126, -29.9180492"
"-51.0976825, -29.9202935"
"-51.0462888, -29.9293412"
"-51.0448512, -29.9536081"
"-51.0686773, -29.9702448"
"-51.0524466, -29.9607967"
"-51.0898423, -29.9308462"
"-51.0721742, -29.9260179"
"-51.0874712, -29.9483527"
"-51.0923850, -29.9422574"
"-51.0322258, -29.9103159"
"-51.0435767, -29.9588302"
"-51.0188038, -29.9561953"
"-51.0398575, -29.9710637"
"-51.0870868, -29.9360080"
"-51.1022282, -29.9654422"
"-51.0800673, -29.9383945"
"-51.0337404, -29.9152326"
"-51.0523140, -29.9265302"
"-51.0734367, -29.9208436"
"-51.0532456, -29.9839788"
"-51.0346756, -29.9241380"
"-51.0588872, -29.9723612"
"-51.0342186, -29.9564838"
"-51.0420231, -29.9532569"
"-51.0348828, -29.9472188"
"-51.0819799, -29.9804999"
"-51.0141132, -29.9619700"
"-51.0896290, -29.9464977"
"-51.0632064, -29.9238004"
"-51.1035453, -29.9653885"
"-51.0664727, -29.9513753"
"-51.0998343, -29.9383615"
"-51.0304894, -29.9290152"
"-51.0543342, -29.9140490"
"-51.0177161, -29.9685140"
"-51.0481087, -29.9850140"
"-51.0462386, -29.9791742"
"-51.0285828, -29.9379625"
"-51.0455142, -29.9442438"
"-51.0261727, -29.9201708"
"-51.0722420, -29.9132957"
"-51.0554293, -29.9331241"
"-51.0540824, -29.9671728"
"-51.0351128, -29.9469139"
"-51.0844664, -29.9233691"
"-51.0605995, -29.9455247"
"-51.0987224, -29.9272046"
"-51.0187850, -29.9208720"
"-51.0138019, -29.9522319"
"-51.0551309, -29.9732963"
"-51.0102891, -29.9296468"
"-51.0621085, -29.9441029"
"-51.0552662, -29.9345525"
"-51.0806028, -29.9147306"
"-51.0532874, -29.9383325"
"-51.0397888, -29.9417763"
"-51.0601726, -29.9309200"
"-51.0313578, -29.9747226"
"-51.0450885, -29.9630748"
"-51.0681455, -29.9587453"
"-51.0692539, -29.9515871"
"-51.1034935, -29.9490233"
"-51.0698324, -29.9667831"
"-51.0920463, -29.9624406"
"-51.0849865, -29.9191724"
"-51.0188316, -29.9423447"
"-51.1003046, -29.9516725"
"-51.0428517, -29.9484949"
"-51.0176489, -29.9650480"
"-51.0267681, -29.9641535"
"-51.0456330, -29.9658778"
"-51.0706502, -29.9813427"
"-51.0474798, -29.9700854"
"-51.0495656, -29.9429280"
"-51.0326067, -29.9807504"
"-51.0752877, -29.9857227"
"-51.0755237, -29.9602235"
"-51.0332916, -29.9739896"
"-51.1037901, -29.9355820"
"-51.0211408, -29.9270668"
"-51.0886771, -29.9822058"
"-51.1072229, -29.9321609"
"-51.0443177, -29.9305819"
"-51.0957197, -29.9641435"
"-51.0422101, -29.9419603"
"-51.0211952, -29.9523282"
"-51.0211793, -29.9727791"
"-51.0182222, -29.9564422"
"-51.0596999, -29.9105354"
"-51.0336660, -29.9502669"
"-51.0694978, -29.9626202"
"-51.0866620, -29.9333981"
"-51.0233499, -29.9574063"
"-51.0909259, -29.9359717"
"-51.0213449, -29.9238019"
"-51.0975654, -29.9369184"
"-51.0231000, -29.9562095"
"-51.0306557, -29.9577650"
"-51.0144644, -29.9607498"
"-51.0287233, -29.9579914"
"-51.0577178, -29.9205685"
"-51.0897937, -29.9170674"
"-51.0882995, -29.9184942"
"-51.0771779, -29.9090300"
"-51.0733980, -29.9644969"
"-51.0412659, -29.9696803"
"-51.0262965, -29.9437769"
"-51.0629010, -29.9116879"
"-51.0996217, -29.9457811"
"-51.0232423, -29.9745720"
"-51.0646553, -29.9544987"
"-51.0472653, -29.9155569"
"-51.1005618, -29.9373391"
"-51.0861419, -29.9676223"
"-51.0496313, -29.9607285"
"-51.0879143, -29.9746677"
"-51.0826542, -29.9585122"
"-51.0894617, -29.9191907"
"-51.0929849, -29.9215607"
"-51.0566421, -29.9474392"
"-51.0468905, -29.9714667"
"-51.1047301, -29.9302666"
"-51.0152651, -29.9489914"
"-51.0729269, -29.9226861"
"-51.0573115, -29.9228630"
"-51.0682387, -29.9704823"
"-51.0858100, -29.9489590"
"-51.0676041, -29.9238682"
"-51.0783075, -29.9249216"
"-51.1051684, -29.9604994"
"-51.0323140, -29.9311986"
"-51.0624069, -29.9682139"
"-51.0386411, -29.9743331"
"-51.0666519, -29.9651888"
"-51.0510734, -29.9181389"
"-51.0793780, -29.9582867"
"-51.0581274, -29.9579017"
"-51.0201878, -29.9568010"
"-51.0554582, -29.9739908"
"-51.0624966, -29.9422744"
"-51.0505314, -29.9890377"
"-51.0580040, -29.9190926"
"-51.0599359, -29.9163122"
"-51.0554663, -29.9797348"
"-51.0702252, -29.9341809"
"-51.0096353, -29.9373284"
"-51.0807053, -29.9536151"
"-51.0134314, -29.9670591"
"-51.0132700, -29.9641809"
"-51.0146217, -29.9358996"
"-51.0610567, -29.9404836"
"-51.0618390, -29.9183310"
"-51.0210036, -29.9197090"
"-51.0799403, -29.9742945"
"-51.0425517, -29.9243193"
"-51.0508997, -29.9555486"
"-51.1059710, -29.9294763"
"-51.0871262, -29.9416172"
"-51.0402403, -29.9228236"
"-51.0968850, -29.9674953"
"-51.0775175, -29.9243675"
"-51.0592330, -29.9499426"
"-51.0166396, -29.9394545"
"-51.0728551, -29.9619471"
"-51.0552612, -29.9545811"
"-51.1062178, -29.9360355"
"-51.0538072, -29.9567192"
"-51.0563119, -29.9854139"
"-51.0658529, -29.9763017"
"-51.0914776, -29.9368622"
"-51.0575082, -29.9584567"
"-51.0516327, -29.9427578"
"-51.0617931, -29.9014106"
"-51.0432168, -29.9760560"
"-51.0131816, -29.9400553"
"-51.0585808, -29.9016458"
"-51.1015179, -29.9377305"
"-51.1055435, -29.9629664"
"-51.0686973, -29.9510293"
"-51.0932278, -29.9335348"
"-51.0617260, -29.9398466"
"-51.0442185, -29.9305346"
"-51.0934972, -29.9650452"
"-51.0706544, -29.9318652"
"-51.0835010, -29.9170736"
"-51.0920068, -29.9231024"
"-51.0537936, -29.9404042"
"-51.0726903, -29.9385755"
"-51.0380362, -29.9190970"
"-51.0954364, -29.9494315"
"-51.0430851, -29.9669643"
"-51.0832514, -29.9499387"
"-51.0205386, -29.9682700"
"-51.0263925, -29.9474037"
"-51.0080879, -29.9423064"
"-51.0239973, -29.9147525"
"-51.0406014, -29.9480455"
"-51.0639961, -29.9561558"
"-51.0120777, -29.9428818"
"-51.0299005, -29.9157463"
"-51.0818088, -29.9727539"
"-51.0945852, -29.9410847"
"-51.1060840, -29.9321015"
"-51.0987341, -29.9502997"
"-51.0630809, -29.9073937"
"-51.0481296, -29.9860935"
"-51.0212902, -29.9305365"
"-51.0134515, -29.9309265"
"-51.0692409, -29.9509635"
"-51.0883206, -29.9343997"
"-51.0700023, -29.9349213"
"-51.0523789, -29.9617034"
"-51.0316743, -29.9343371"
"-51.0400264, -29.9556238"
"-51.0877596, -29.9358850"
"-51.0271974, -29.9450521"
"-51.0552819, -29.9047856"
"-51.0284036, -29.9463560"
"-51.0590571, -29.9360416"
"-51.0293301, -29.9151537"
"-51.0564768, -29.9722829"
"-51.0113754, -29.9314721"
"-51.0067081, -29.9431476"
"-51.1024835, -29.9629890"
"-51.0849492, -29.9439288"
"-51.0197318, -29.9673431"
"-51.0816530, -29.9531555"
"-51.0650671, -29.9426590"
"-51.0748590, -29.9535435"
"-51.0630847, -29.9853546"
"-51.0330141, -29.9147497"
"-51.0752457, -29.9657062"
"-51.0633010, -29.9415946"
"-51.0867594, -29.9767191"
"-51.0830367, -29.9136193"
"-51.0228919, -29.9566678"
"-51.0585102, -29.9808603"
"-51.0666407, -29.9368539"
"-51.0768341, -29.9862134"
"-51.0348730, -29.9089796"
"-51.1026045, -29.9268662"
"-51.0103889, -29.9313840"
"-51.0374005, -29.9230261"
"-51.0309748, -29.9380604"
"-51.0269387, -29.9683940"
"-51.0200303, -29.9441138"
"-51.0511198, -29.9087453"
"-51.0875802, -29.9455122"
"-51.0263330, -29.9150741"
"-51.0706771, -29.9468436"
"-51.0764495, -29.9866902"
"-51.0172097, -29.9207339"
"-51.0652746, -29.9680019"
"-51.0679287, -29.9860543"
"-51.0642504, -29.9221513"
"-51.0291447, -29.9499324"
"-51.0974223, -29.9329261"
"-51.0428212, -29.9383850"
"-51.0281296, -29.9438406"
"-51.0527184, -29.9534351"
"-51.0452679, -29.9035435"
"-51.1029519, -29.9308312"
"-51.0928179, -29.9325884"
"-51.0487699, -29.9087441"
"-51.0837449, -29.9066318"
"-51.0225735, -29.9489572"
"-51.0141365, -29.9393586"
"-51.0877165, -29.9687988"
"-51.0584701, -29.9288336"
"-51.0771253, -29.9446475"
"-51.0514580, -29.9022946"
"-51.0407687, -29.9051818"
"-51.0289703, -29.9623954"
"-51.0336487, -29.9213425"
"-51.0695931, -29.9483508"
"-51.0950870, -29.9377978"
"-51.0388223, -29.9393645"
"-51.0621649, -29.9803939"
"-51.0555095, -29.9552921"
"-51.0831308, -29.9453835"
"-51.0639806, -29.9429731"
"-51.0741249, -29.9085791"
"-51.0254938, -29.9389513"
"-51.0612326, -29.9516824"
"-51.0286069, -29.9699015"
"-51.0728556, -29.9652039"
"-51.0738688, -29.9503515"
"-51.0919053, -29.9456587"
"-51.0757093, -29.9559824"
"-51.0926171, -29.9777179"
"-51.0283036, -29.9497626"
"-51.0612011, -29.9789727"
"-51.0192750, -29.9577681"
"-51.0554947, -29.9677431"
"-51.0816646, -29.9427108"
"-51.0492787, -29.9356802"
"-51.0389776, -29.9457084"
"-51.0758640, -29.9139757"
"-51.0967101, -29.9426878"
"-51.0828095, -29.9755516"
"-51.0774559, -29.9776854"
"-51.0759451, -29.9388417"
"-51.1054169, -29.9398800"
"-51.0320449, -29.9362584"
"-51.0112969, -29.9522724"
"-51.0853955, -29.9585011"
"-51.0710605, -29.9810936"
"-51.0215279, -29.9659966"
"-51.0749172, -29.9109016"
"-51.0983271, -29.9556350"
"-51.0086571, -29.9396359"
"-51.0375794, -29.9741370"
"-51.0838767, -29.9222940"
"-51.0576177, -29.9144052"
"-51.0926378, -29.9733470"
"-51.0958523, -29.9192548"
"-51.0601807, -29.9810373"
"-51.0939173, -29.9322830"
"-51.0767294, -29.9723392"
"-51.0897136, -29.9216957"
"-51.0725081, -29.9206833"
"-51.0246116, -29.9157955"
"-51.0932224, -29.9322836"
"-51.0258448, -29.9397469"
"-51.0639811, -29.9473078"
"-51.0155017, -29.9490852"
"-51.0887791, -29.9543247"
"-51.0941402, -29.9518977"
"-51.0320052, -29.9498129"
"-51.0345218, -29.9583819"
"-51.0318827, -29.9200520"
"-51.0533199, -29.9360377"
"-51.0522756, -29.9234523"
"-51.0756938, -29.9375901"
"-51.0185380, -29.9555492"
"-51.0155983, -29.9619370"
"-51.0457768, -29.9876257"
"-51.0213998, -29.9622597"
"-51.0658833, -29.9762880"
"-51.0545440, -29.9545417"
"-51.0595712, -29.9268597"
"-51.0674306, -29.9048026"
"-51.0273242, -29.9322943"
"-51.0856802, -29.9627002"
"-51.0747887, -29.9448742"
"-51.0927740, -29.9414396"
"-51.0422110, -29.9669150"
"-51.0944882, -29.9773949"
"-51.0992649, -29.9398719"
"-51.0724221, -29.9464307"
"-51.0773624, -29.9857613"
"-51.0389688, -29.9671057"
"-51.0578682, -29.9078623"
"-51.0674789, -29.9473931"
"-51.0844208, -29.9284223"
"-51.0611943, -29.9474788"
"-51.0622871, -29.9747915"
"-51.0626625, -29.9432921"
"-51.1058432, -29.9632565"
"-51.0932602, -29.9623968"
"-51.0221604, -29.9367539"
"-51.0581346, -29.9600999"
"-51.0834006, -29.9580794"
"-51.0495312, -29.9136989"
"-51.0255840, -29.9186401"
"-51.0527254, -29.9520826"
"-51.0320401, -29.9498657"
"-51.0986032, -29.9515679"
"-51.0359519, -29.9598710"
"-51.0821456, -29.9129768"
"-51.0872421, -29.9375734"
"-51.1038134, -29.9557006"
"-51.0686775, -29.9359079"
"-51.0860681, -29.9628340"
"-51.0460954, -29.9778134"
"-51.0104890, -29.9588650"
"-51.0384946, -29.9722572"
"-51.0453356, -29.9043216"
"-51.1038143, -29.9278702"
"-51.0451463, -29.9790432"
"-51.0943720, -29.9698145"
"-51.0965486, -29.9356007"
"-51.0775942, -29.9373257"
"-51.0118221, -29.9488179"
"-51.0444269, -29.9115629"
"-51.0205711, -29.9564156"
"-51.0521500, -29.9536671"
"-51.0580558, -29.9499724"
"-51.0165679, -29.9251938"
"-51.0454099, -29.9838228"
"-51.0145211, -29.9517755"
"-51.0585007, -29.9528566"
"-51.0560742, -29.9118493"
"-51.0362594, -29.9251273"
"-51.0394111, -29.9808722"
"-51.0903168, -29.9783426"
"-51.0126344, -29.9521619"
"-51.0813772, -29.9404721"
"-51.0584216, -29.9860864"
"-51.0763517, -29.9052006"
"-51.0797525, -29.9080111"
"-51.0422067, -29.9792662"
"-51.0194142, -29.9578430"
"-51.0618211, -29.9384692"
"-51.0834839, -29.9661948"
"-51.0186611, -29.9230692"
"-51.0654242, -29.9076206"
"-51.1000975, -29.9584308"
"-51.0916673, -29.9372572"
"-51.1032282, -29.9492358"
"-51.0389517, -29.9389862"
"-51.0138437, -29.9630345"
"-51.0293203, -29.9561613"
"-51.0347709, -29.9311222"
"-51.0763834, -29.9650036"
"-51.0737268, -29.9214136"
"-51.0973051, -29.9428665"
"-51.0466586, -29.9201440"
"-51.0179715, -29.9565728"
"-51.0511194, -29.9401344"
"-51.0459123, -29.9654972"
"-51.0435488, -29.9051068"
"-51.0243716, -29.9554662"
"-51.0269196, -29.9670343"
"-51.0961338, -29.9395526"
"-51.0610059, -29.9249491"
"-51.0201083, -29.9403853"
"-51.0469965, -29.9050039"
"-51.1092149, -29.9464930"
"-51.0344671, -29.9349706"
"-51.0693637, -29.9350199"
"-51.0618171, -29.9166492"
"-51.0395163, -29.9290684"
"-51.0480886, -29.9113902"
"-51.0349104, -29.9751481"
"-51.0182506, -29.9674215"
"-51.0595983, -29.9417497"
"-51.0997225, -29.9315204"
"-51.0517371, -29.9649852"
"-51.0186449, -29.9333982"
"-51.0953924, -29.9288256"
"-51.0728664, -29.9399909"
"-51.0953360, -29.9282606"
"-51.0961877, -29.9550122"
"-51.0806545, -29.9287376"
"-51.0494931, -29.9018715"
"-51.0406678, -29.9580338"
"-51.0903490, -29.9494546"
"-51.0560365, -29.9382359"
"-51.0215490, -29.9602102"
"-51.0490074, -29.9153694"
"-51.0402418, -29.9278347"
"-51.1031891, -29.9395703"
"-51.0582624, -29.9607178"
"-51.1023533, -29.9374159"
"-51.0829699, -29.9613709"
"-51.0480730, -29.9744654"
"-51.0332198, -29.9293171"
"-51.0604134, -29.9326053"
"-51.0637250, -29.9130627"
"-51.0515674, -29.9607471"
"-51.0930997, -29.9517070"
"-51.0734052, -29.9675704"
"-51.0532328, -29.9416616"
"-51.0784417, -29.9665729"
"-51.0753703, -29.9532999"
"-51.0810697, -29.9676482"
"-51.0935572, -29.9296736"
"-51.0730154, -29.9329721"
"-51.0274155, -29.9524262"
"-51.0961228, -29.9174908"
"-51.0327177, -29.9526881"
"-51.0424805, -29.9057164"
"-51.1009123, -29.9709016"
"-51.0502775, -29.9559769"
"-51.0303031, -29.9792960"
"-51.0898660, -29.9667576"
"-51.0712430, -29.9479741"
"-51.0994380, -29.9259625"
"-51.0998322, -29.9525120"
"-51.0211257, -29.9438778"
"-51.0401215, -29.9091201"
"-51.0664769, -29.9898183"
"-51.0649885, -29.9541242"
"-51.0379274, -29.9146241"
"-51.0986140, -29.9392814"
"-51.0629238, -29.9378044"
"-51.0940927, -29.9630774"
"-51.0824948, -29.9569292"
"-51.0900262, -29.9700167"
"-51.0754274, -29.9715828"
"-51.0357590, -29.9700419"
"-51.0467737, -29.9118239"
"-51.0284157, -29.9580001"
"-51.0196752, -29.9402305"
"-51.0691019, -29.9396650"
"-51.0781425, -29.9297355"
"-51.0651460, -29.9693178"
"-51.0809766, -29.9097176"
"-51.0575338, -29.9568632"
"-51.0237534, -29.9384208"
"-51.0656584, -29.9525764"
"-51.0584948, -29.9540519"
"-51.0097647, -29.9459012"
"-51.0791472, -29.9456971"
"-51.0828345, -29.9257464"
"-51.0748683, -29.9097145"
"-51.0289431, -29.9725351"
"-51.0384616, -29.9479788"
"-51.0757782, -29.9725838"
"-51.0403810, -29.9426486"
"-51.0252236, -29.9725063"
"-51.1078221, -29.9496271"
"-51.0322144, -29.9202291"
"-51.0439704, -29.9455194"
"-51.0871043, -29.9658865"
"-51.0682004, -29.9114784"
"-51.0410057, -29.9275995"
"-51.0304792, -29.9429761"
"-51.0614289, -29.9376962"
"-51.0769843, -29.9363466"
"-51.0720815, -29.9048479"
"-51.0293018, -29.9761384"
"-51.0410869, -29.9157311"
"-51.0262449, -29.9147382"
"-51.0431580, -29.9373856"
"-51.0896504, -29.9330451"
"-51.0297237, -29.9139405"
"-51.0465841, -29.9380347"
"-51.0509613, -29.9497665"
"-51.0705198, -29.9881724"
"-51.0779924, -29.9525453"
"-51.0885859, -29.9735191"
"-51.0880450, -29.9791422"
"-51.0134624, -29.9361865"
"-51.0499766, -29.9681261"
"-51.0561397, -29.9697269"
"-51.0587173, -29.9852990"
"-51.0921909, -29.9346807"
"-51.0174846, -29.9545341"
"-51.0905913, -29.9272894"
"-51.0445168, -29.9619111"
"-51.0621486, -29.9876763"
"-51.0758862, -29.9848581"
"-51.0459863, -29.9465113"
"-51.0344360, -29.9353233"
"-51.0804783, -29.9679875"
"-51.0138768, -29.9637112"
"-51.0721613, -29.9228764"
"-51.0284167, -29.9448787"
"-51.0555302, -29.9838577"
"-51.0987520, -29.9395047"
"-51.0553730, -29.9282269"
"-51.0550389, -29.9692233"
"-51.0202701, -29.9263718"
"-51.0667827, -29.9831990"
"-51.0347047, -29.9698745"
"-51.0408291, -29.9304189"
"-51.1049337, -29.9550692"
"-51.0478239, -29.9680227"
"-51.0526417, -29.9041310"
"-51.0869621, -29.9592157"
"-51.0389148, -29.9537257"
"-51.0906944, -29.9392902"
"-51.0346456, -29.9183582"
"-51.0983436, -29.9181356"
"-51.0765000, -29.9532725"
"-51.0174184, -29.9632264"
"-51.0374887, -29.9740600"
"-51.0230334, -29.9397378"
"-51.1023797, -29.9285812"
"-51.0855344, -29.9417273"
"-51.0308418, -29.9522449"
"-51.0435340, -29.9201097"
"-51.0493727, -29.9104577"
"-51.0366931, -29.9521475"
"-51.0810770, -29.9123962"
"-51.0216562, -29.9698646"
"-51.0401613, -29.9581816"
"-51.0969834, -29.9238508"
"-51.0354672, -29.9223609"
"-51.0596573, -29.9074365"
"-51.0344425, -29.9607866"
"-51.0494121, -29.9831984"
"-51.0709225, -29.9296672"
"-51.0636595, -29.9339650"
"-51.0759228, -29.9779888"
"-51.0318844, -29.9341911"
"-51.0458755, -29.9169812"
"-51.0344151, -29.9157921"
"-51.0882330, -29.9168021"
"-51.1027748, -29.9596449"
"-51.0421630, -29.9253517"
"-51.0774256, -29.9277311"
"-51.0436459, -29.9045587"
"-51.1023552, -29.9355578"
"-51.0693256, -29.9510322"
"-51.0104425, -29.9544190"
"-51.0857363, -29.9808127"
"-51.0397672, -29.9383172"
"-51.0689871, -29.9887134"
"-51.0847557, -29.9254324"
"-51.0478643, -29.9223422"
"-51.0220634, -29.9210910"
"-51.0560534, -29.9813116"
"-51.0834596, -29.9577347"
"-51.0280959, -29.9290553"
"-51.0219198, -29.9345362"
"-51.0608889, -29.9050175"
"-51.0386644, -29.9216811"
"-51.0743887, -29.9299666"
"-51.0689745, -29.9162944"
"-51.0476013, -29.9451008"
"-51.0479573, -29.9668013"
"-51.0655467, -29.9810596"
"-51.0847760, -29.9535431"
"-51.0627773, -29.9136390"
"-51.0419331, -29.9201936"
"-51.0327882, -29.9268591"
"-51.0921758, -29.9383795"
"-51.0125851, -29.9585660"
"-51.0614579, -29.9832671"
"-51.0468048, -29.9518857"
"-51.0490855, -29.9104356"
"-51.0896463, -29.9227536"
"-51.0158137, -29.9369330"
"-51.1048087, -29.9495839"
"-51.0800090, -29.9115637"
"-51.1060274, -29.9525621"
"-51.0770438, -29.9752569"
"-51.0608491, -29.9734656"
"-51.0773710, -29.9486990"
"-51.0924981, -29.9716906"
"-51.0705384, -29.9060492"
"-51.1053225, -29.9383150"
"-51.0794263, -29.9805303"
"-51.0961307, -29.9305144"
"-51.1014024, -29.9245281"
"-51.0348648, -29.9537694"
"-51.0823941, -29.9470553"
"-51.1070101, -29.9474604"
"-51.0538148, -29.9892422"
"-51.0622525, -29.9265789"
"-51.0415496, -29.9687548"
"-51.0971233, -29.9399291"
"-51.0133581, -29.9621844"
"-51.0152625, -29.9622755"
"-51.0442842, -29.9641466"
"-51.0382532, -29.9277444"
"-51.0889851, -29.9544830"
"-51.0583897, -29.9070149"
"-51.0868845, -29.9351765"
"-51.0079439, -29.9498964"
"-51.0924984, -29.9631475"
"-51.0345772, -29.9581000"
"-51.0516664, -29.9691167"
"-51.0487573, -29.9158253"
"-51.0715669, -29.9274122"
"-51.0510794, -29.9540205"
"-51.0916431, -29.9739205"
"-51.0557382, -29.9117632"
"-51.0215284, -29.9554901"
"-51.0528051, -29.9206878"
"-51.0729002, -29.9847300"
"-51.0270284, -29.9483829"
"-51.0725508, -29.9093990"
"-51.0498637, -29.9760117"
"-51.0786986, -29.9844844"
"-51.0550469, -29.9709557"
"-51.0886161, -29.9515408"
"-51.0272972, -29.9587695"
"-51.0452099, -29.9620976"
"-51.0817264, -29.9058258"
"-51.0304550, -29.9775118"
"-51.0308716, -29.9586439"
"-51.0531861, -29.9247580"
"-51.0653390, -29.9391467"
"-51.0586102, -29.9364359"
"-51.0484263, -29.9734246"
"-51.0494780, -29.9545532"
"-51.0602150, -29.9030098"
"-51.1086192, -29.9436387"
"-51.1034664, -29.9536786"
"-51.0454768, -29.9688283"
"-51.0811452, -29.9510116"
"-51.0542276, -29.9342874"
"-51.0729625, -29.9830032"
"-51.0587523, -29.9301863"
"-51.0436863, -29.9717656"
"-51.0497170, -29.9755147"
"-51.0495854, -29.9375373"
"-51.0404514, -29.9707067"
"-51.0852793, -29.9243839"
"-51.0952847, -29.9765700"
"-51.0953669, -29.9501749"
"-51.0476304, -29.9084227"
"-51.0519096, -29.9331069"
"-51.0637676, -29.9657924"
"-51.0521211, -29.9626162"
"-51.0570922, -29.9263479"
"-51.0869311, -29.9230716"
"-51.0525507, -29.9832065"
"-51.0766263, -29.9682517"
"-51.0490459, -29.9861272"
"-51.0770643, -29.9359673"
"-51.0299348, -29.9783424"
"-51.0414136, -29.9859010"
"-51.0521606, -29.9761722"
"-51.1092917, -29.9412658"
"-51.0231085, -29.9382521"
"-51.0605963, -29.9195089"
"-51.0209022, -29.9422271"
"-51.0973204, -29.9269154"
"-51.0250849, -29.9330942"
"-51.0453720, -29.9323062"
"-51.0693102, -29.9045104"
"-51.0450606, -29.9215255"
"-51.0503349, -29.9151991"
"-51.0623336, -29.9797299"
"-51.0554608, -29.9076826"
"-51.0635268, -29.9391063"
"-51.1079580, -29.9415438"
"-51.0186857, -29.9438792"
"-51.0328896, -29.9590472"
"-51.1040393, -29.9511526"
"-51.0915609, -29.9649989"
"-51.1066944, -29.9331118"
"-51.0388820, -29.9846112"
"-51.0550796, -29.9756334"
"-51.0623915, -29.9631210"
"-51.0610895, -29.9552599"
"-51.0641934, -29.9191172"
"-51.0276018, -29.9324615"
"-51.0401693, -29.9367001"
"-51.0597821, -29.9096121"
"-51.0570353, -29.9541771"
"-51.0813877, -29.9655014"
"-51.0312753, -29.9537336"
"-51.0961740, -29.9419041"
"-51.0744512, -29.9835882"
"-51.0946763, -29.9574515"
"-51.0443643, -29.9076031"
"-51.0272470, -29.9538714"
"-51.0875877, -29.9743783"
"-51.0633805, -29.9774377"
"-51.0720215, -29.9104310"
"-51.0582893, -29.9686815"
"-51.0280873, -29.9195738"
"-51.0676323, -29.9789609"
"-51.1012127, -29.9229864"
"-51.0310479, -29.9232802"
"-51.0677987, -29.9708211"
"-51.0916643, -29.9385701"
"-51.0853003, -29.9236077"
"-51.0129752, -29.9581040"
"-51.0462512, -29.9561599"
"-51.0503460, -29.9112711"
"-51.0359333, -29.9379954"
"-51.0867377, -29.9517419"
"-51.0904714, -29.9351797"
"-51.0382676, -29.9215318"
"-51.0417980, -29.9569224"
"-51.0495468, -29.9716250"
"-51.0691852, -29.9069837"
"-51.0683156, -29.9412824"
"-51.0979610, -29.9285404"
"-51.0597349, -29.9211624"
"-51.0540714, -29.9613542"
"-51.0941867, -29.9287775"
"-51.0339743, -29.9652095"
"-51.0800338, -29.9558673"
"-51.0279944, -29.9814424"
"-51.0817464, -29.9535495"
"-51.0812572, -29.9107267"
"-51.0652268, -29.9156573"
"-51.0267031, -29.9470873"
"-51.0619173, -29.9396954"
"-51.0136497, -29.9259157"
"-51.1024297, -29.9662682"
"-51.0190992, -29.9452604"
"-51.0739914, -29.9766163"
"-51.0310686, -29.9672282"
"-51.0481146, -29.9647066"
"-51.0503720, -29.9365161"
"-51.1038256, -29.9349117"
"-51.0124699, -29.9349734"
"-51.0657089, -29.9464650"
"-51.0622952, -29.9540145"
"-51.0459518, -29.9829224"
"-51.0355380, -29.9240705"
"-51.0865702, -29.9082933"
"-51.1047685, -29.9516889"
"-51.0333317, -29.9380811"
"-51.0606730, -29.9326493"
"-51.0144471, -29.9425695"
"-51.0788119, -29.9636189"
"-51.0614519, -29.9495766"
"-51.0853460, -29.9384174"
"-51.0343527, -29.9292589"
"-51.0934591, -29.9148900"
"-51.0901101, -29.9619690"
"-51.0302651, -29.9725892"
"-51.0767185, -29.9477909"
"-51.0895251, -29.9750173"
"-51.0802830, -29.9346430"
"-51.0670358, -29.9502049"
"-51.0829699, -29.9377403"
"-51.0509008, -29.9627988"
"-51.0614919, -29.9114637"
"-51.0568212, -29.9164756"
"-51.0404893, -29.9678444"
"-51.0895759, -29.9400095"
"-51.0695639, -29.9152744"
"-51.0429755, -29.9521623"
"-51.0699602, -29.9302906"
"-51.0242636, -29.9763295"
"-51.0266705, -29.9433826"
"-51.0556254, -29.9778958"
"-51.0329855, -29.9302036"
